;y;x;frame;video_path
2918;207.01960784313727;500.9134948096886;275;video\static_50-mbar.mp4
2919;296.2770889487871;322.3789757412399;275;video\static_50-mbar.mp4
2920;312.4866369710468;417.91369710467706;275;video\static_50-mbar.mp4
2921;310.06051587301585;538.0347222222222;275;video\static_50-mbar.mp4
2922;332.7690355329949;217.11759729272418;275;video\static_50-mbar.mp4
2923;422.15980148883375;475.7394540942928;275;video\static_50-mbar.mp4
2924;427.0731707317073;265.90352303523036;275;video\static_50-mbar.mp4
2925;454.9755838641189;360.6947983014862;275;video\static_50-mbar.mp4
2926;172.85576434738445;384.2808532249873;276;video\static_50-mbar.mp4
2927;184.79415706244976;251.8389171803806;276;video\static_50-mbar.mp4
2928;208.2396265560166;500.87344398340247;276;video\static_50-mbar.mp4
2929;296.3511936339523;322.12254641909817;276;video\static_50-mbar.mp4
2930;313.2122587968218;417.40295119182747;276;video\static_50-mbar.mp4
2931;310.2166584035697;537.5984134853743;276;video\static_50-mbar.mp4
2932;332.6709292412617;216.99786871270248;276;video\static_50-mbar.mp4
2933;422.59633960345707;474.9964412811388;276;video\static_50-mbar.mp4
2934;427.3273589878756;265.97627833421194;276;video\static_50-mbar.mp4
2935;454.85842105263157;360.38947368421054;276;video\static_50-mbar.mp4
2936;173.18195956454122;384.2514256091239;277;video\static_50-mbar.mp4
2937;184.94828053073383;252.11508258868128;277;video\static_50-mbar.mp4
2938;208.02141327623127;500.1895074946467;277;video\static_50-mbar.mp4
2939;296.7963676389653;322.1849201981288;277;video\static_50-mbar.mp4
2940;312.4122265844083;417.489063376332;277;video\static_50-mbar.mp4
2941;310.09547488811535;537.1894579811039;277;video\static_50-mbar.mp4
2942;333.0593220338983;216.98474576271187;277;video\static_50-mbar.mp4
2943;422.58391959798996;475.32110552763817;277;video\static_50-mbar.mp4
2944;427.0116525423729;266.14724576271186;277;video\static_50-mbar.mp4
2945;455.0926517571885;360.6570820021299;277;video\static_50-mbar.mp4
2946;172.85984095427435;384.24254473161034;278;video\static_50-mbar.mp4
2947;184.44365620736698;252.38281036834925;278;video\static_50-mbar.mp4
2948;207.9093851132686;501.13052858683926;278;video\static_50-mbar.mp4
2949;296.7262569832402;322.05530726256984;278;video\static_50-mbar.mp4
2950;312.4349750968456;417.4908688433868;278;video\static_50-mbar.mp4
2951;309.5950124688279;537.3705735660848;278;video\static_50-mbar.mp4
2952;333.1463414634146;216.71559233449477;278;video\static_50-mbar.mp4
2953;422.79789894947476;474.41370685342673;278;video\static_50-mbar.mp4
2954;427.22737186477644;266.4498364231189;278;video\static_50-mbar.mp4
2955;454.2135271101174;361.0357741755171;278;video\static_50-mbar.mp4
2956;173.25698871996076;383.8509073075037;279;video\static_50-mbar.mp4
2957;184.03566639849825;252.28506301957628;279;video\static_50-mbar.mp4
2958;208.6151121605667;501.0873671782763;279;video\static_50-mbar.mp4
2959;296.9810161920715;322.39307649357903;279;video\static_50-mbar.mp4
2960;313.16320807627596;417.41615255187884;279;video\static_50-mbar.mp4
2961;309.36934673366835;537.7542713567839;279;video\static_50-mbar.mp4
2962;332.6466294547016;216.83769858308287;279;video\static_50-mbar.mp4
2963;422.8240976105745;475.1850533807829;279;video\static_50-mbar.mp4
2964;426.5929203539823;266.4800884955752;279;video\static_50-mbar.mp4
2965;455.2900641025641;360.9417735042735;279;video\static_50-mbar.mp4
2966;172.83208769307424;384.2027902341804;280;video\static_50-mbar.mp4
2967;184.17791576673866;251.96868250539956;280;video\static_50-mbar.mp4
2968;207.30711206896552;502.26400862068965;280;video\static_50-mbar.mp4
2969;297.001116694584;322.3852596314908;280;video\static_50-mbar.mp4
2970;309.9213032581454;537.5689223057644;280;video\static_50-mbar.mp4
2971;312.10022909507444;418.33161512027493;280;video\static_50-mbar.mp4
2972;332.7179930795848;216.94679930795849;280;video\static_50-mbar.mp4
2973;422.76506639427987;475.6430030643514;280;video\static_50-mbar.mp4
2974;427.003861003861;266.0788747931605;280;video\static_50-mbar.mp4
2975;455.58851931330474;361.07081545064375;280;video\static_50-mbar.mp4
2976;173.34292929292928;384.6141414141414;281;video\static_50-mbar.mp4
2977;184.3795541054921;251.93991299619358;281;video\static_50-mbar.mp4
2978;207.36593406593406;502.28241758241757;281;video\static_50-mbar.mp4
2979;296.59637188208615;322.2624716553288;281;video\static_50-mbar.mp4
2980;312.2470653996646;418.4147568474008;281;video\static_50-mbar.mp4
2981;310.55321285140565;537.7334337349398;281;video\static_50-mbar.mp4
2982;332.9843137254902;216.7045751633987;281;video\static_50-mbar.mp4
2983;422.7751147373789;475.45079041305456;281;video\static_50-mbar.mp4
2984;427.0325203252033;265.87046070460707;281;video\static_50-mbar.mp4
2985;455.7997864388681;361.37533368926853;281;video\static_50-mbar.mp4
2986;173.5903555772041;384.15440818314664;282;video\static_50-mbar.mp4
2987;184.54814212096557;251.71006238133984;282;video\static_50-mbar.mp4
2988;207.27945776850888;502.0709071949948;282;video\static_50-mbar.mp4
2989;296.2449536279324;322.4593562465903;282;video\static_50-mbar.mp4
2990;310.41037260825783;538.0634441087614;282;video\static_50-mbar.mp4
2991;312.64815864022665;418.7920679886686;282;video\static_50-mbar.mp4
2992;332.84458874458875;216.82943722943722;282;video\static_50-mbar.mp4
2993;422.24112056028014;476.3406703351676;282;video\static_50-mbar.mp4
2994;426.8246968026461;266.19073869900774;282;video\static_50-mbar.mp4
2995;456.0911499735029;361.04398516163224;282;video\static_50-mbar.mp4
2996;171.7159090909091;383.57179752066116;283;video\static_50-mbar.mp4
2997;183.90738218469082;251.62408063198038;283;video\static_50-mbar.mp4
2998;208.30573248407643;502.5636942675159;283;video\static_50-mbar.mp4
2999;295.9496021220159;322.3755968169761;283;video\static_50-mbar.mp4
3000;312.96521258972945;418.14688017669795;283;video\static_50-mbar.mp4
3001;310.20275791624107;538.3728294177732;283;video\static_50-mbar.mp4
3002;332.6123863144218;216.71762667821568;283;video\static_50-mbar.mp4
3003;422.3903903903904;476.34684684684686;283;video\static_50-mbar.mp4
3004;427.01247288503254;266.0916485900217;283;video\static_50-mbar.mp4
3005;455.8352;361.0688;283;video\static_50-mbar.mp4
3006;172.51892172109902;384.0699844479005;284;video\static_50-mbar.mp4
3007;184.24229074889868;251.84801762114537;284;video\static_50-mbar.mp4
3008;207.8735135135135;502.03027027027025;284;video\static_50-mbar.mp4
3009;296.3031115879828;322.7280042918455;284;video\static_50-mbar.mp4
3010;310.3801317790167;538.293968575773;284;video\static_50-mbar.mp4
3011;313.3992072480181;417.658550396376;284;video\static_50-mbar.mp4
3012;332.7421543681086;216.8863443596268;284;video\static_50-mbar.mp4
3013;422.0184907546227;476.3333333333333;284;video\static_50-mbar.mp4
3014;427.1255987227249;265.94571580627996;284;video\static_50-mbar.mp4
3015;455.7866174920969;360.940990516333;284;video\static_50-mbar.mp4
3016;171.99725726823917;384.67526055951726;285;video\static_50-mbar.mp4
3017;184.40935350756533;251.5513067400275;285;video\static_50-mbar.mp4
3018;208.5109170305677;501.0240174672489;285;video\static_50-mbar.mp4
3019;296.2622773880194;322.44252563410686;285;video\static_50-mbar.mp4
3020;313.76850306065666;417.63049526989425;285;video\static_50-mbar.mp4
3021;310.7873210633947;537.5552147239264;285;video\static_50-mbar.mp4
3022;332.59651360544217;216.9451530612245;285;video\static_50-mbar.mp4
3023;422.44759066070543;475.96274217585693;285;video\static_50-mbar.mp4
3024;426.96462133775566;266.23051409618574;285;video\static_50-mbar.mp4
3025;455.74185068349107;360.651945320715;285;video\static_50-mbar.mp4
3026;171.34242093784079;385.16357688113413;286;video\static_50-mbar.mp4
3027;183.25643896976484;252.4300111982083;286;video\static_50-mbar.mp4
3028;209.30935251798562;501.6175059952038;286;video\static_50-mbar.mp4
3029;295.8636363636364;322.38499452354876;286;video\static_50-mbar.mp4
3030;312.4850574712644;418.91896551724136;286;video\static_50-mbar.mp4
3031;310.03545734840696;538.3679342240493;286;video\static_50-mbar.mp4
3032;332.2152717860224;216.99309749784297;286;video\static_50-mbar.mp4
3033;422.23705583756345;476.2218274111675;286;video\static_50-mbar.mp4
3034;426.72542559033496;266.389346512905;286;video\static_50-mbar.mp4
3035;455.91010047593863;361.05552617662613;286;video\static_50-mbar.mp4
3036;172.31672025723472;385.7722400857449;287;video\static_50-mbar.mp4
3037;183.67378800328677;252.06217474664476;287;video\static_50-mbar.mp4
3038;207.84832069339112;502.7009750812568;287;video\static_50-mbar.mp4
3039;295.890499194847;322.76596886741817;287;video\static_50-mbar.mp4
3040;312.15725806451616;418.6647465437788;287;video\static_50-mbar.mp4
3041;310.2776649746193;538.4680203045685;287;video\static_50-mbar.mp4
3042;332.30029774564014;216.9621437686091;287;video\static_50-mbar.mp4
3043;422.4595007641365;476.0769230769231;287;video\static_50-mbar.mp4
3044;426.70971302428256;266.55960264900665;287;video\static_50-mbar.mp4
3045;456.1051797040169;361.0375264270613;287;video\static_50-mbar.mp4
3046;172.7919826652221;385.08884073672806;288;video\static_50-mbar.mp4
3047;183.96824104234528;252.29315960912052;288;video\static_50-mbar.mp4
3048;208.2351797862002;503.2808551992226;288;video\static_50-mbar.mp4
3049;296.0385852090032;322.78403001071814;288;video\static_50-mbar.mp4
3050;312.0928931169558;418.3665360940123;288;video\static_50-mbar.mp4
3051;310.78344612181155;538.1941697032795;288;video\static_50-mbar.mp4
3052;332.6359427609428;216.70328282828282;288;video\static_50-mbar.mp4
3053;422.69159836065575;476.01229508196724;288;video\static_50-mbar.mp4
3054;426.80346507850567;266.47536545749864;288;video\static_50-mbar.mp4
3055;455.4761904761905;361.159632034632;288;video\static_50-mbar.mp4
3056;171.4986346258875;384.9666848716548;289;video\static_50-mbar.mp4
3057;184.07127192982455;251.8078399122807;289;video\static_50-mbar.mp4
3058;207.06754032258064;502.88608870967744;289;video\static_50-mbar.mp4
3059;296.25601282736505;322.4612506680919;289;video\static_50-mbar.mp4
3060;312.46820483961733;418.4895891952729;289;video\static_50-mbar.mp4
3061;310.74867724867727;538.6862433862434;289;video\static_50-mbar.mp4
3062;332.52535925612847;216.97252747252747;289;video\static_50-mbar.mp4
3063;422.88220031136484;475.70057083549557;289;video\static_50-mbar.mp4
3064;427.44474393531;266.03288409703504;289;video\static_50-mbar.mp4
3065;455.4808864265928;361.0869806094183;289;video\static_50-mbar.mp4
3066;172.62964959568734;385.4345013477089;290;video\static_50-mbar.mp4
3067;183.85667485667486;251.55009555009556;290;video\static_50-mbar.mp4
3068;206.95652173913044;502.8985507246377;290;video\static_50-mbar.mp4
3069;296.4596412556054;322.20459641255604;290;video\static_50-mbar.mp4
3070;312.9328523862375;419.15982241953384;290;video\static_50-mbar.mp4
3071;310.8625393494229;539.5220356768101;290;video\static_50-mbar.mp4
3072;332.99060631938517;217.11016225448336;290;video\static_50-mbar.mp4
3073;423.2502553626149;476.08631256384064;290;video\static_50-mbar.mp4
3074;427.04860731840523;266.30802839978156;290;video\static_50-mbar.mp4
3075;456.1749723145072;361.33056478405314;290;video\static_50-mbar.mp4
3076;172.5195710455764;385.3887399463807;291;video\static_50-mbar.mp4
3077;183.73947512301805;251.5191361399672;291;video\static_50-mbar.mp4
3078;207.6681715575621;502.4458239277652;291;video\static_50-mbar.mp4
3079;296.68986636971044;322.19599109131406;291;video\static_50-mbar.mp4
3080;313.1041666666667;419.124451754386;291;video\static_50-mbar.mp4
3081;310.9041450777202;539.361658031088;291;video\static_50-mbar.mp4
3082;332.9388535031847;217.00806794055202;291;video\static_50-mbar.mp4
3083;423.1743215031315;475.7927974947808;291;video\static_50-mbar.mp4
3084;426.84286507495835;265.9705719044975;291;video\static_50-mbar.mp4
3085;456.19166666666666;361.1511111111111;291;video\static_50-mbar.mp4
3086;138.72727272727272;171.12121212121212;292;video\static_50-mbar.mp4
3087;173.2408376963351;385.5392670157068;292;video\static_50-mbar.mp4
3088;183.84560381355934;251.333156779661;292;video\static_50-mbar.mp4
3089;208.74335260115606;502.0277456647399;292;video\static_50-mbar.mp4
3090;297.31997742663657;323.08972911963883;292;video\static_50-mbar.mp4
3091;313.2384034519957;418.80960086299893;292;video\static_50-mbar.mp4
3092;310.75565388397246;538.8731563421829;292;video\static_50-mbar.mp4
3093;333.02783725910064;216.8201284796574;292;video\static_50-mbar.mp4
3094;423.356737222509;475.6985028394424;292;video\static_50-mbar.mp4
3095;427.0493892724376;266.40095592140204;292;video\static_50-mbar.mp4
3096;456.82239583333336;361.27552083333336;292;video\static_50-mbar.mp4
3097;173.29747812660833;384.7287699433865;293;video\static_50-mbar.mp4
3098;183.97430348931567;251.7354611847444;293;video\static_50-mbar.mp4
3099;209.33639494833525;501.5993111366246;293;video\static_50-mbar.mp4
3100;297.06987143655675;322.85522638345446;293;video\static_50-mbar.mp4
3101;310.78934506353863;538.3885630498534;293;video\static_50-mbar.mp4
3102;313.0785368477676;418.954276492738;293;video\static_50-mbar.mp4
3103;333.2748091603053;216.8579304495335;293;video\static_50-mbar.mp4
3104;423.7444561774023;475.82259767687435;293;video\static_50-mbar.mp4
3105;427.46298227320125;265.49843587069864;293;video\static_50-mbar.mp4
3106;456.442116291252;361.2079622839183;293;video\static_50-mbar.mp4
3107;172.19532467532468;383.7896103896104;294;video\static_50-mbar.mp4
3108;184.73920130399347;251.6778049443086;294;video\static_50-mbar.mp4
3109;208.4677222898904;500.4738124238733;294;video\static_50-mbar.mp4
3110;297.7033757609297;322.01162147205315;294;video\static_50-mbar.mp4
3111;314.0572831423895;418.0774686306601;294;video\static_50-mbar.mp4
3112;311.21435594886924;536.8033431661751;294;video\static_50-mbar.mp4
3113;333.5146124523507;216.29436679373146;294;video\static_50-mbar.mp4
3114;423.5762987012987;475.36147186147184;294;video\static_50-mbar.mp4
3115;428.1540948275862;265.5522629310345;294;video\static_50-mbar.mp4
3116;456.45967316816024;360.6051660516605;294;video\static_50-mbar.mp4
3117;173.22450025627884;383.980522808816;295;video\static_50-mbar.mp4
3118;185.17675675675676;251.26108108108107;295;video\static_50-mbar.mp4
3119;207.77161290322582;500.818064516129;295;video\static_50-mbar.mp4
3120;297.9576776994031;321.8746608790016;295;video\static_50-mbar.mp4
3121;314.1945525291829;417.09505280711505;295;video\static_50-mbar.mp4
3122;311.84218289085544;535.9473942969519;295;video\static_50-mbar.mp4
3123;334.02711722987067;216.21652065081352;295;video\static_50-mbar.mp4
3124;423.1725067385445;475.2485175202156;295;video\static_50-mbar.mp4
3125;428.1034666666667;265.65493333333336;295;video\static_50-mbar.mp4
3126;456.91103965702035;360.58038585209005;295;video\static_50-mbar.mp4
3127;173.469409853817;383.9263670817542;296;video\static_50-mbar.mp4
3128;185.00242522231204;251.34923201293452;296;video\static_50-mbar.mp4
3129;208.85304247990814;500.99540757749713;296;video\static_50-mbar.mp4
3130;297.72225289895084;322.00662617338486;296;video\static_50-mbar.mp4
3131;311.6404160475483;536.2436849925706;296;video\static_50-mbar.mp4
3132;314.1184135977337;417.0866855524079;296;video\static_50-mbar.mp4
3133;333.9111570247934;216.08429752066115;296;video\static_50-mbar.mp4
3134;423.20788912579957;475.2318763326226;296;video\static_50-mbar.mp4
3135;427.9978734715577;265.61350345560874;296;video\static_50-mbar.mp4
3136;456.70334412081985;360.4611650485437;296;video\static_50-mbar.mp4
3137;173.7017359284587;383.7853761178327;297;video\static_50-mbar.mp4
3138;184.5025272678904;251.3636605480181;297;video\static_50-mbar.mp4
3139;208.85487288135593;499.86970338983053;297;video\static_50-mbar.mp4
3140;297.6057797164667;321.79116684841875;297;video\static_50-mbar.mp4
3141;312.9852020489471;416.35002845759817;297;video\static_50-mbar.mp4
3142;311.3564925730714;536.6291327264015;297;video\static_50-mbar.mp4
3143;334.25978947368424;216.11284210526316;297;video\static_50-mbar.mp4
3144;423.59738903394253;475.09921671018276;297;video\static_50-mbar.mp4
3145;428.2538420773715;265.3359830418654;297;video\static_50-mbar.mp4
3146;456.9404761904762;360.13257575757575;297;video\static_50-mbar.mp4
3147;173.1327160493827;383.667695473251;298;video\static_50-mbar.mp4
3148;184.31639032345745;251.5142701821147;298;video\static_50-mbar.mp4
3149;207.86563614744352;500.5077288941736;298;video\static_50-mbar.mp4
3150;296.8659400544959;321.67520435967305;298;video\static_50-mbar.mp4
3151;311.27815533980583;537.2334951456311;298;video\static_50-mbar.mp4
3152;314.19466515323495;416.7031782065834;298;video\static_50-mbar.mp4
3153;333.9182978723404;216.03106382978723;298;video\static_50-mbar.mp4
3154;423.81154239019406;475.4111338100102;298;video\static_50-mbar.mp4
3155;427.8659903897491;265.8622530699413;298;video\static_50-mbar.mp4
3156;456.42810098792535;360.7217343578485;298;video\static_50-mbar.mp4
3157;173.0901436354631;383.7582961862308;299;video\static_50-mbar.mp4
3158;184.53404825737266;251.76782841823055;299;video\static_50-mbar.mp4
3159;207.4122905027933;501.18212290502794;299;video\static_50-mbar.mp4
3160;297.0878453038674;321.24364640883977;299;video\static_50-mbar.mp4
3161;310.5166253101737;537.4913151364764;299;video\static_50-mbar.mp4
3162;313.53370165745855;417.03867403314916;299;video\static_50-mbar.mp4
3163;333.48884120171675;216.3321888412017;299;video\static_50-mbar.mp4
3164;423.82433114588594;475.36496718828874;299;video\static_50-mbar.mp4
3165;427.6086492258409;266.0325680726108;299;video\static_50-mbar.mp4
3166;456.25899672846236;360.40239912758994;299;video\static_50-mbar.mp4
3167;172.53386853988962;384.48770697441046;300;video\static_50-mbar.mp4
3168;184.47540121020785;251.5698500394633;300;video\static_50-mbar.mp4
3169;207.0575163398693;502.33856209150326;300;video\static_50-mbar.mp4
3170;296.3395913859746;322.29431253451133;300;video\static_50-mbar.mp4
3171;309.83427689140507;537.5079773546063;300;video\static_50-mbar.mp4
3172;313.6027749229188;417.10842754367934;300;video\static_50-mbar.mp4
3173;333.06672226855716;216.84278565471226;300;video\static_50-mbar.mp4
3174;422.75785677485834;475.6202988150438;300;video\static_50-mbar.mp4
3175;427.5592391304348;265.30434782608694;300;video\static_50-mbar.mp4
3176;455.3682487725041;360.6972176759411;300;video\static_50-mbar.mp4
3177;107.67261904761905;196.5;301;video\static_50-mbar.mp4
3178;172.68746904408124;384.7790985636454;301;video\static_50-mbar.mp4
3179;184.13473292585704;251.57879351581184;301;video\static_50-mbar.mp4
3180;208.08080808080808;502.1313131313131;301;video\static_50-mbar.mp4
3181;296.0795392210642;322.3795940756994;301;video\static_50-mbar.mp4
3182;309.85285132382893;538.1451120162933;301;video\static_50-mbar.mp4
3183;313.6066081569437;416.9499225606608;301;video\static_50-mbar.mp4
3184;332.94896668072545;216.86672290172922;301;video\static_50-mbar.mp4
3185;422.49617151607964;475.55181214905565;301;video\static_50-mbar.mp4
3186;427.646288209607;265.32478165938863;301;video\static_50-mbar.mp4
3187;455.5108695652174;361.17989130434785;301;video\static_50-mbar.mp4
3188;172.40657698056802;384.6362730443448;302;video\static_50-mbar.mp4
3189;183.95483528161532;251.22051009564294;302;video\static_50-mbar.mp4
3190;206.71210468920393;501.55398037077424;302;video\static_50-mbar.mp4
3191;295.8708446866485;322.77493188010897;302;video\static_50-mbar.mp4
3192;309.8748099341105;538.1626964014191;302;video\static_50-mbar.mp4
3193;313.43125;416.7109375;302;video\static_50-mbar.mp4
3194;332.6855670103093;216.42353951890036;302;video\static_50-mbar.mp4
3195;422.8020202020202;475.9691919191919;302;video\static_50-mbar.mp4
3196;427.0447598253275;265.6326419213974;302;video\static_50-mbar.mp4
3197;455.4975450081833;360.88379705400985;302;video\static_50-mbar.mp4
3198;173.29345703125;383.96142578125;303;video\static_50-mbar.mp4
3199;183.98523093447906;251.23523093447906;303;video\static_50-mbar.mp4
3200;206.96917808219177;501.18036529680364;303;video\static_50-mbar.mp4
3201;296.0423913043478;322.2320652173913;303;video\static_50-mbar.mp4
3202;309.617148554337;537.8444666001994;303;video\static_50-mbar.mp4
3203;313.26663090128756;417.31062231759654;303;video\static_50-mbar.mp4
3204;332.8016211604096;216.37883959044368;303;video\static_50-mbar.mp4
3205;422.69658337582865;476.07139214686384;303;video\static_50-mbar.mp4
3206;427.077045696068;266.0605738575983;303;video\static_50-mbar.mp4
3207;456.1036488630354;361.08989952406137;303;video\static_50-mbar.mp4
3208;172.84766214177978;383.63800904977376;304;video\static_50-mbar.mp4
3209;183.44958765629156;251.6488427773344;304;video\static_50-mbar.mp4
3210;208.60851063829787;501.331914893617;304;video\static_50-mbar.mp4
3211;295.67088607594934;322.31590533847003;304;video\static_50-mbar.mp4
3212;309.81778846153844;537.5197115384616;304;video\static_50-mbar.mp4
3213;312.69716088328073;417.4043112513144;304;video\static_50-mbar.mp4
3214;332.8408994484514;216.35596096733136;304;video\static_50-mbar.mp4
3215;422.55408836973083;475.0898933468766;304;video\static_50-mbar.mp4
3216;427.1516129032258;266.35752688172045;304;video\static_50-mbar.mp4
3217;456.27404343329886;361.0325749741468;304;video\static_50-mbar.mp4
3218;106.24024024024024;197.3093093093093;305;video\static_50-mbar.mp4
3219;173.26927029804727;383.5935251798561;305;video\static_50-mbar.mp4
3220;183.5595206391478;251.50252996005327;305;video\static_50-mbar.mp4
3221;208.24148936170212;501.6648936170213;305;video\static_50-mbar.mp4
3222;295.7059765208111;322.2401280683031;305;video\static_50-mbar.mp4
3223;309.76640926640925;537.5892857142857;305;video\static_50-mbar.mp4
3224;312.8344370860927;417.3233995584989;305;video\static_50-mbar.mp4
3225;332.89919865035847;216.41628005061156;305;video\static_50-mbar.mp4
3226;422.89324726911616;475.9175769612711;305;video\static_50-mbar.mp4
3227;427.14673046251994;266.5624667729931;305;video\static_50-mbar.mp4
3228;456.1041450777202;361.0134715025907;305;video\static_50-mbar.mp4
3229;172.11795137092602;383.90688049663737;306;video\static_50-mbar.mp4
3230;183.61943855932202;251.3511652542373;306;video\static_50-mbar.mp4
3231;208.09863588667366;502.890870933893;306;video\static_50-mbar.mp4
3232;296.39623655913977;321.7564516129032;306;video\static_50-mbar.mp4
3233;312.3619934282585;417.37294633077767;306;video\static_50-mbar.mp4
3234;309.6668262326472;537.8061273336525;306;video\static_50-mbar.mp4
3235;333.109693877551;216.56292517006804;306;video\static_50-mbar.mp4
3236;422.9337782340862;475.44917864476383;306;video\static_50-mbar.mp4
3237;427.0091743119266;266.61359956826766;306;video\static_50-mbar.mp4
3238;455.6325556733828;361.1680805938494;306;video\static_50-mbar.mp4
3239;172.39958592132504;384.0652173913044;307;video\static_50-mbar.mp4
3240;183.50487804878048;251.68672086720866;307;video\static_50-mbar.mp4
3241;207.46651785714286;502.5825892857143;307;video\static_50-mbar.mp4
3242;296.49111470113087;321.6720516962843;307;video\static_50-mbar.mp4
3243;309.9142441860465;538.2020348837209;307;video\static_50-mbar.mp4
3244;312.29588431590656;417.5778642936596;307;video\static_50-mbar.mp4
3245;332.75899436497616;216.66926744690073;307;video\static_50-mbar.mp4
3246;422.4530612244898;476.5989795918367;307;video\static_50-mbar.mp4
3247;426.6204458945079;266.7879282218597;307;video\static_50-mbar.mp4
3248;455.4311594202899;361.2287784679089;307;video\static_50-mbar.mp4
3249;172.445281124498;384.70230923694777;308;video\static_50-mbar.mp4
3250;182.87090611353713;251.33515283842794;308;video\static_50-mbar.mp4
3251;208.23804226918799;501.41379310344826;308;video\static_50-mbar.mp4
3252;296.0219895287958;322.1544502617801;308;video\static_50-mbar.mp4
3253;311.70792365529206;417.4146905725853;308;video\static_50-mbar.mp4
3254;310.02727715538236;538.4568923526547;308;video\static_50-mbar.mp4
3255;332.5303748384317;216.8841016803102;308;video\static_50-mbar.mp4
3256;422.6341338783853;476.2830863566684;308;video\static_50-mbar.mp4
3257;426.56437768240346;266.69045064377684;308;video\static_50-mbar.mp4
3258;455.61842790213433;361.21811556481;308;video\static_50-mbar.mp4
3259;172.13558467741936;384.59425403225805;309;video\static_50-mbar.mp4
3260;183.28340517241378;251.2890625;309;video\static_50-mbar.mp4
3261;207.7199100112486;501.49381327334083;309;video\static_50-mbar.mp4
3262;295.6843783209352;322.4410201912859;309;video\static_50-mbar.mp4
3263;312.17998882057014;417.8664058133035;309;video\static_50-mbar.mp4
3264;310.03486609398686;538.3375442142496;309;video\static_50-mbar.mp4
3265;332.5143346170304;216.79589216944802;309;video\static_50-mbar.mp4
3266;422.52771966527195;477.0062761506276;309;video\static_50-mbar.mp4
3267;426.80944712828773;266.61406333870104;309;video\static_50-mbar.mp4
3268;455.38291139240505;361.65559071729956;309;video\static_50-mbar.mp4
3269;172.89723926380367;384.15848670756645;310;video\static_50-mbar.mp4
3270;183.14331809626245;251.73487496638882;310;video\static_50-mbar.mp4
3271;206.87819025522043;500.961716937355;310;video\static_50-mbar.mp4
3272;295.94338624338627;322.46031746031747;310;video\static_50-mbar.mp4
3273;312.02695115103876;418.05109489051097;310;video\static_50-mbar.mp4
3274;309.841059602649;538.8762098828324;310;video\static_50-mbar.mp4
3275;332.53068280034574;216.83362143474503;310;video\static_50-mbar.mp4
3276;422.60176991150445;476.46746486205103;310;video\static_50-mbar.mp4
3277;426.9372972972973;266.8118918918919;310;video\static_50-mbar.mp4
3278;455.4941983122363;361.8190928270042;310;video\static_50-mbar.mp4
3279;172.71281523417395;384.21204323211526;311;video\static_50-mbar.mp4
3280;183.4656953642384;251.58940397350995;311;video\static_50-mbar.mp4
3281;207.6533490011751;500.5710928319624;311;video\static_50-mbar.mp4
3282;295.8156216790648;322.596174282678;311;video\static_50-mbar.mp4
3283;312.9903463940943;417.24701873935265;311;video\static_50-mbar.mp4
3284;309.93061840120663;538.5811965811965;311;video\static_50-mbar.mp4
3285;332.77843803056027;216.82385398981324;311;video\static_50-mbar.mp4
3286;422.53569567483066;476.7707139134966;311;video\static_50-mbar.mp4
3287;427.1179956896552;266.48491379310343;311;video\static_50-mbar.mp4
3288;455.5168088309082;361.4199698946312;311;video\static_50-mbar.mp4
3289;173.07106076210093;384.03295571575694;312;video\static_50-mbar.mp4
3290;183.8471743167949;251.269832846909;312;video\static_50-mbar.mp4
3291;207.45317919075146;500.70173410404624;312;video\static_50-mbar.mp4
3292;296.2626480086114;322.20182992465016;312;video\static_50-mbar.mp4
3293;313.4968944099379;417.6645962732919;312;video\static_50-mbar.mp4
3294;310.1585811163276;537.4960876369327;312;video\static_50-mbar.mp4
3295;333.01564482029596;216.55306553911205;312;video\static_50-mbar.mp4
3296;422.667194092827;475.4372362869198;312;video\static_50-mbar.mp4
3297;427.1044776119403;266.272921108742;312;video\static_50-mbar.mp4
3298;455.43843098311817;360.9990069513406;312;video\static_50-mbar.mp4
3299;105.60923076923076;198.0430769230769;313;video\static_50-mbar.mp4
3300;174.1514997458058;383.84646670055923;313;video\static_50-mbar.mp4
3301;183.74867584745763;251.083156779661;313;video\static_50-mbar.mp4
3302;207.0575980392157;501.47058823529414;313;video\static_50-mbar.mp4
3303;296.5800106326422;322.16959064327483;313;video\static_50-mbar.mp4
3304;313.47546346782985;416.495092693566;313;video\static_50-mbar.mp4
3305;310.5908372827804;537.6566614007372;313;video\static_50-mbar.mp4
3306;333.00648228176317;216.51944684528954;313;video\static_50-mbar.mp4
3307;422.4758583690987;475.39109442060084;313;video\static_50-mbar.mp4
3308;427.92492012779553;265.5772097976571;313;video\static_50-mbar.mp4
3309;455.41411648568607;360.3598223099704;313;video\static_50-mbar.mp4
3310;173.21681415929203;383.92035398230087;314;video\static_50-mbar.mp4
3311;183.87589498806682;251.10978520286397;314;video\static_50-mbar.mp4
3312;207.82117647058823;500.2529411764706;314;video\static_50-mbar.mp4
3313;296.0947765212709;322.07969843834144;314;video\static_50-mbar.mp4
3314;309.9620187304891;537.5822060353798;314;video\static_50-mbar.mp4
3315;313.2306889352818;416.21294363256783;314;video\static_50-mbar.mp4
3316;332.6127241673783;216.46157130657556;314;video\static_50-mbar.mp4
3317;422.63602150537633;475.3263440860215;314;video\static_50-mbar.mp4
3318;427.65058949624864;265.93515541264736;314;video\static_50-mbar.mp4
